STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,indic_is,Information society indicator,ind_type,Individual type,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2018,,48.81,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2019,,52.09,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2020,,67.07,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2021,,63.61,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2022,,63.04,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2023,,63.46,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2024,,64.56,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2013,,48.60,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2014,,50.37,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2015,,53.64,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2016,,56.99,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2017,,58.74,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2018,,59.84,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2019,,59.24,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2020,,64.49,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2021,,64.58,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2022,,57.68,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2023,,56.99,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SK,Slovakia,2024,,57.30,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2013,,31.58,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2014,,38.19,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2015,,41.47,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2016,,48.06,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2017,,54.14,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2018,,59.76,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2019,,60.18,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2020,,62.31,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2021,,60.08,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2022,,70.85,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2023,,74.58,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,TR,Türkiye,2024,,76.42,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2013,,58.12,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2014,,59.82,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2015,,65.66,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2016,,68.75,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2017,,71.22,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2018,,69.75,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2019,,73.13,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,UK,United Kingdom,2020,,75.71,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,XK,Kosovo*,2017,,56.50,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,XK,Kosovo*,2018,,63.27,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,XK,Kosovo*,2019,,67.90,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,XK,Kosovo*,2020,,82.97,,,,,
